date,city
Wilmington,8/19/12
Ellenboro,10/3/14
Wilson,8/19/12
Oak Island,8/19/12
Waves,8/19/12
Hatteras,8/19/12
Buxton,8/19/12
Wilson,8/5/12
Hickory,8/19/12
Hickory,8/5/12
Hickory,8/19/12
New Bern,8/5/12
Wilson,9/24/12
Granite Falls,8/5/12
Asheville,8/5/12
Kill Devil Hills,8/5/12
Nags Head,8/5/12
Clyde (near),9/24/12
Avon,8/5/12
Burlington,8/5/12
Ocean Isle,8/5/12
Kure Beach,8/5/12
Duck,8/5/12
Surf City,8/5/12
South Nags Head,8/5/12
Emerald Isle,8/5/12
North Topsail,8/5/12
Frisco,8/5/12
Oak Island,8/5/12
Emerald Isle,8/5/12
Oak Island,8/5/12
Holden Beach,8/5/12
Ocean Isle Beach,8/5/12
Holden Beach,8/5/12
Calabash,8/5/12
Holden Beach,8/5/12
Southport,8/5/12
Topsail Island,8/5/12
South Nags Head,8/5/12
Creedmor,12/23/13
Charlotte,8/19/12
Archdale,8/5/12
Kill Devil Hills,8/5/12
North Topsail Beach,8/5/12
Newport,8/5/12
Carthage,8/5/12
Kernersville,8/5/12
Wilmington (Wrightsville Beach),8/5/12
Concord,5/6/17
Fayetteville,8/5/12
Elizabeth City,8/5/12
Hubert,8/5/12
Nags Head,9/24/12
Oak Island,7/4/12
Atlantic Beach,7/4/12
Burgaw,7/3/13
Parkton,8/5/12
Charlotte,7/4/12
North Cove,8/5/12
Burlington,7/4/12
Wrightsville Beach,7/4/12
Holly Springs,7/4/12
Apex,7/4/12
Leland,7/4/12
cary,10/30/12
Jacksonville,6/14/12
Greensboro,6/14/12
Charlotte,6/14/12
Winston-Salem,6/8/12
Asheville,6/8/12
Ft. Bragg,7/4/12
Chocowinity,6/8/12
Salisbury,6/5/12
Durham,6/5/12
Madison,6/5/12
Raleigh,5/29/12
Greensboro,5/29/12
Wilmington,6/8/12
Knighdale,5/29/12
Cape Fear,6/5/12
Durham,5/29/12
Holden beach,5/29/12
Lenoir,10/3/13
Wesley Chapel,5/29/12
Kernersville,5/29/12
China Grove,5/29/12
Avon,5/29/12
Franklin,6/5/12
Pisgah Forest,5/29/12
Oak City,5/13/12
Lumberton,5/13/12
Carolina Beach,7/4/12
Cary,7/4/12
Marshall,5/13/12
Jamestown,5/13/12
Kernersville/Colfax area,5/13/12
Carrboro,6/8/12
Huntersville,5/13/12
Cary,5/13/12
Charlotte,5/13/12
Greensboro,5/13/12
