date,city
Enterprise,4/16/05
Collinsville,7/16/03
Anniston,1/16/15
Union Grove,2/14/10
Birmingham,2/14/08
Huntsville,7/15/05
Verbena,4/16/05
Oneonta,10/30/06
Auburn/Montgomery (between),10/31/03
Calera (outskirts of),3/21/03
"Birmingham (Wisteria Dr., .5 mi down)",11/30/99
Colbert Heights,11/3/05
Montgomery,2/14/08
Birmingham (just south of),4/2/99
Alabama (rural),5/15/06
Calera (out-skirts),3/21/03
Decatur,8/16/02
Bridgeport,12/20/12
Huntsville,3/21/03
Huntsville (Redstone Arsenal),6/18/04
Madison,5/12/09
Moundville,1/5/16
Fort Rucker,2/1/07
Muscle Shoals,3/11/06
?,4/28/01
Monroeville,2/14/08
Coldwater,8/24/10
Union Grove,2/14/10
Huntsville,4/16/05
Fredonia,8/5/01
Cherokee,8/5/01
Talladega,4/26/99
Slocomb,1/17/04
Rogersville,6/20/11
Chambers County (area of Al-Ga line),4/26/00
Locust Fork,12/3/04
Thomasville (USAF long range radar facility),11/19/98
Gardendale,7/16/06
Hueytown,3/13/12
Gadsden,7/29/00
Birmingham,7/5/08
New Market,8/5/09
Decatur,4/18/12
Cordova,6/18/03
Pell City,3/19/09
Mentone,7/25/04
Montgomery,11/21/10
Gadsden,1/21/08
Florence,3/21/03
Huntsville,6/18/04
Florala ?,12/23/02
Bradford,10/10/11
Elmore,10/7/03
Birmingham,10/30/06
Tarrant City,6/12/08
Marion,8/24/04
Waterloo,2/21/14
Rainbow City,7/11/14
